date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
23:36:24	79698/79698	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/js/bootstrap.bundle.min.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/js/bootstrap.bundle.min.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:24	143536/143536	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/swiper/swiper-bundle.min.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/swiper/swiper-bundle.min.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:24	514/514	---M--	200	added ('OK')	application/javascript	date:Tue,%2028%20Feb%202023%2022:26:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/js/funfacts.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/js/funfacts.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:25	35456/35456	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/isotope/isotope.pkgd.min.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/isotope/isotope.pkgd.min.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:25	5600/5600	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/isotope/imagesloaded.pkgd.min.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/isotope/imagesloaded.pkgd.min.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:25	32677/32677	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/isotope/packery-mode.pkgd.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/isotope/packery-mode.pkgd.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:26	12744/12744	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/isotope/tilt.jquery.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/isotope/tilt.jquery.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:26	3161/3161	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/isotope/isotope-init.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/isotope/isotope-init.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:26	1293/1293	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/cursor-effect/cursor-effect.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/cursor-effect/cursor-effect.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:27	14243/14243	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/aos/aos.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/aos/aos.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:28	73171/73171	---M--	200	added ('OK')	application/javascript	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/select2/js/select2.min.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/select2/js/select2.min.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:29	20305/20305	---M--	200	added ('OK')	application/javascript	date:Wed,%2019%20Apr%202023%2000:16:38%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/js/theme.js	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/js/theme.js	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/)
23:36:30	90461/90461	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/fonts/bootstrap-icons/font/bootstrap-icons.css	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/fonts/bootstrap-icons/font/bootstrap-icons.css	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:30	19468/19468	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/select2/css/select2.css	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/select2/css/select2.css	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:30	33682/33682	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/menu/ma5-menu.css	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/menu/ma5-menu.css	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:31	16483/16483	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/swiper/swiper-bundle.min.css	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/swiper/swiper-bundle.min.css	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:31	38636/38636	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/jquery_ui/style.css	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/jquery_ui/style.css	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:31	2505/2505	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/cursor-effect/cursor-effect.css	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/cursor-effect/cursor-effect.css	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:32	26053/26053	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/aos/aos.css	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/aos/aos.css	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:32	18306/18306	---M--	200	added ('OK')	text/css	date:Wed,%2022%20Feb%202023%2007:46:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/plugins/fancybox/jquery.fancybox.css	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/plugins/fancybox/jquery.fancybox.css	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:32	46043/46043	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg-1.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg-1.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:33	99621/99621	---M--	200	added ('OK')	image/jpeg	date:Fri,%2014%20Apr%202023%2000:05:42%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg-3.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg-3.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:33	648/648	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/btn-texture-black.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/btn-texture-black.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:33	624/624	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/btn-texture-white.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/btn-texture-white.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:34	1144/1144	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/btn-texture-gray.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/btn-texture-gray.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:34	988/988	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/btn-texture-olive.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/btn-texture-olive.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:34	82211/82211	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg_t_1.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg_t_1.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:35	76362/76362	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg_t_2.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg_t_2.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:35	82939/82939	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg-2.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg-2.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:36	244662/244662	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/header_bg.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/header_bg.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:36	300117/300117	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg-2-light.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/bg/bg-2-light.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/css/style.css)
23:36:39	243083/243083	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/11.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/11.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-2.html)
23:36:40	217421/217421	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/10.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/10.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-2.html)
23:36:42	221174/221174	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/9.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/9.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-2.html)
23:36:43	163109/163109	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/3.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/3.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:43	216516/216516	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/12.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/12.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-2.html)
23:36:43	218196/218196	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/2.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/2.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:44	2253/2253	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/rotate-logo.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/rotate-logo.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:44	3219/3219	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/rotate-logo-text.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/rotate-logo-text.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:45	90026/90026	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/1.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/1.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:45	31556/31556	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/3.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/3.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:45	26575/26575	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/4.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/4.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:46	87694/87694	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/2.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/2.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:46	25986/25986	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/6.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/6.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:46	69524/69524	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/5.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/5.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:46	34809/34809	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/7.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/7.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:47	37865/37865	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/8.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/portfolio/8.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-3.html)
23:36:48	423/423	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star1.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star1.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-6.html)
23:36:48	351780/351780	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/6.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/6.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-4.html)
23:36:48	614/614	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star1-dark.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star1-dark.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-6.html)
23:36:48	208462/208462	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/13.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/13.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-5.html)
23:36:48	262836/262836	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/4.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/4.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-4.html)
23:36:48	634/634	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star2.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star2.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-6.html)
23:36:49	934/934	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star2-dark.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star2-dark.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-6.html)
23:36:49	1064/1064	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star3.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star3.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-6.html)
23:36:49	1545/1545	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star3-dark.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/star3-dark.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-6.html)
23:36:50	54139/54139	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/1.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/1.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-7.html)
23:36:50	70130/70130	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/2.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/2.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-7.html)
23:36:50	47931/47931	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/4.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/4.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-7.html)
23:36:51	60753/60753	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/3.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/3.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-7.html)
23:36:51	55034/55034	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/5.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/5.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-7.html)
23:36:51	69670/69670	---M--	200	added ('OK')	image/jpeg	date:Wed,%2022%20Feb%202023%2007:45:58%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/6.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/grid/6.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-7.html)
23:36:54	1410822/1410822	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Apr%202023%2022:36:00%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/18.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/slider/18.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-8.html)
23:36:57	172926/172926	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Apr%202023%2022:51:32%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/about/a2.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/about/a2.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-9.html)
23:36:57	145712/145712	---M--	200	added ('OK')	image/jpeg	date:Thu,%2013%20Apr%202023%2022:53:12%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/about/a3.jpg	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/about/a3.jpg	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-9.html)
23:36:58	7447/7447	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Apr%202023%2019:55:12%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/author.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/author.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-9.html)
23:36:58	5039/5039	---M--	200	added ('OK')	image/png	date:Tue,%2018%20Apr%202023%2020:01:26%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/sign.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/sign.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-9.html)
23:36:58	1641/1641	---M--	200	added ('OK')	image/png	date:Wed,%2022%20Feb%202023%2007:45:56%20GMT	https://wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/icon_box/1.png	C:/My%20Web%20Sites/samarthTheme/wpthemebooster.com/demo/themeforest/html/mrittik/assets/img/icon_box/1.png	(from https://wpthemebooster.com/demo/themeforest/html/mrittik/dark/index-9.html)
